COUNTRY,Country,SERIES,Series,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ISL,Iceland,CPNCU,Current prices in NCU,2018,2018,ISK,Iceland Krona,0,Units,,,10299769.03,,
ISL,Iceland,CPNCU,Current prices in NCU,2019,2019,ISK,Iceland Krona,0,Units,,,10453783.62,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2000,2000,ISK,Iceland Krona,0,Units,2019,2019,7844102.65,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2001,2001,ISK,Iceland Krona,0,Units,2019,2019,7799960.976,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2002,2002,ISK,Iceland Krona,0,Units,2019,2019,7965070.759,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2003,2003,ISK,Iceland Krona,0,Units,2019,2019,7817471.85,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2004,2004,ISK,Iceland Krona,0,Units,2019,2019,8343077.567,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2005,2005,ISK,Iceland Krona,0,Units,2019,2019,8996421.385,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2006,2006,ISK,Iceland Krona,0,Units,2019,2019,9394981.967,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2007,2007,ISK,Iceland Krona,0,Units,2019,2019,9642558.625,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2008,2008,ISK,Iceland Krona,0,Units,2019,2019,8539091.159,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2009,2009,ISK,Iceland Krona,0,Units,2019,2019,7222108.821,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2010,2010,ISK,Iceland Krona,0,Units,2019,2019,7435722.009,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2011,2011,ISK,Iceland Krona,0,Units,2019,2019,7794148.168,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2012,2012,ISK,Iceland Krona,0,Units,2019,2019,7772748.246,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2013,2013,ISK,Iceland Krona,0,Units,2019,2019,7882116.034,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2014,2014,ISK,Iceland Krona,0,Units,2019,2019,7998742.83,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2015,2015,ISK,Iceland Krona,0,Units,2019,2019,8620767.07,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2016,2016,ISK,Iceland Krona,0,Units,2019,2019,9408611.221,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2017,2017,ISK,Iceland Krona,0,Units,2019,2019,10408266.82,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2018,2018,ISK,Iceland Krona,0,Units,2019,2019,10760719.89,,
ISL,Iceland,CNPNCU,2019 constant prices and NCU,2019,2019,ISK,Iceland Krona,0,Units,2019,2019,10453783.62,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,51028.83758,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,50741.6794,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,51815.78062,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,50855.59422,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,54274.85706,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,58525.10429,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,61117.89076,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,62728.47003,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,55549.99919,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,46982.53382,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,48372.16794,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,50703.86489,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,50564.65035,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,51276.12894,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,52034.83011,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,56081.3317,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,61206.55418,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,67709.68977,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,70002.52953,,
ISL,Iceland,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,68005.79368,,
NZL,New Zealand,CPNCU,Current prices in NCU,2000,2000,NZD,New Zealand Dollar,0,Units,,,38211.80734,,
NZL,New Zealand,CPNCU,Current prices in NCU,2001,2001,NZD,New Zealand Dollar,0,Units,,,39751.84628,,
NZL,New Zealand,CPNCU,Current prices in NCU,2002,2002,NZD,New Zealand Dollar,0,Units,,,41311.29955,,
NZL,New Zealand,CPNCU,Current prices in NCU,2003,2003,NZD,New Zealand Dollar,0,Units,,,43034.31683,,
NZL,New Zealand,CPNCU,Current prices in NCU,2004,2004,NZD,New Zealand Dollar,0,Units,,,45141.00987,,
NZL,New Zealand,CPNCU,Current prices in NCU,2005,2005,NZD,New Zealand Dollar,0,Units,,,46794.01265,,
NZL,New Zealand,CPNCU,Current prices in NCU,2006,2006,NZD,New Zealand Dollar,0,Units,,,48482.47849,,
NZL,New Zealand,CPNCU,Current prices in NCU,2007,2007,NZD,New Zealand Dollar,0,Units,,,52166.34086,,
NZL,New Zealand,CPNCU,Current prices in NCU,2008,2008,NZD,New Zealand Dollar,0,Units,,,53537.11654,,
NZL,New Zealand,CPNCU,Current prices in NCU,2009,2009,NZD,New Zealand Dollar,0,Units,,,55620.41746,,
NZL,New Zealand,CPNCU,Current prices in NCU,2010,2010,NZD,New Zealand Dollar,0,Units,,,56854.95064,,
NZL,New Zealand,CPNCU,Current prices in NCU,2011,2011,NZD,New Zealand Dollar,0,Units,,,58519.16073,,
NZL,New Zealand,CPNCU,Current prices in NCU,2012,2012,NZD,New Zealand Dollar,0,Units,,,60229.70646,,
NZL,New Zealand,CPNCU,Current prices in NCU,2013,2013,NZD,New Zealand Dollar,0,Units,,,59927.9917,,
NZL,New Zealand,CPNCU,Current prices in NCU,2014,2014,NZD,New Zealand Dollar,0,Units,,,60909.64092,,
NZL,New Zealand,CPNCU,Current prices in NCU,2015,2015,NZD,New Zealand Dollar,0,Units,,,62658.99561,,
NZL,New Zealand,CPNCU,Current prices in NCU,2016,2016,NZD,New Zealand Dollar,0,Units,,,65316.97639,,
NZL,New Zealand,CPNCU,Current prices in NCU,2017,2017,NZD,New Zealand Dollar,0,Units,,,66643.20424,,
NZL,New Zealand,CPNCU,Current prices in NCU,2018,2018,NZD,New Zealand Dollar,0,Units,,,68134.52135,,
NZL,New Zealand,CPNCU,Current prices in NCU,2019,2019,NZD,New Zealand Dollar,0,Units,,,69544.97691,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2000,2000,NZD,New Zealand Dollar,0,Units,2019,2019,51922.06529,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2001,2001,NZD,New Zealand Dollar,0,Units,2019,2019,52877.87596,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2002,2002,NZD,New Zealand Dollar,0,Units,2019,2019,53879.60622,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2003,2003,NZD,New Zealand Dollar,0,Units,2019,2019,55847.77612,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2004,2004,NZD,New Zealand Dollar,0,Units,2019,2019,57821.27669,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2005,2005,NZD,New Zealand Dollar,0,Units,2019,2019,58805.28272,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2006,2006,NZD,New Zealand Dollar,0,Units,2019,2019,59182.40966,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2007,2007,NZD,New Zealand Dollar,0,Units,2019,2019,62667.0378,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2008,2008,NZD,New Zealand Dollar,0,Units,2019,2019,61976.31086,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2009,2009,NZD,New Zealand Dollar,0,Units,2019,2019,62741.17808,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2010,2010,NZD,New Zealand Dollar,0,Units,2019,2019,63344.27607,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2011,2011,NZD,New Zealand Dollar,0,Units,2019,2019,63345.57854,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2012,2012,NZD,New Zealand Dollar,0,Units,2019,2019,64681.14682,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2013,2013,NZD,New Zealand Dollar,0,Units,2019,2019,63960.20169,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2014,2014,NZD,New Zealand Dollar,0,Units,2019,2019,64455.43696,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2015,2015,NZD,New Zealand Dollar,0,Units,2019,2019,65820.6484,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2016,2016,NZD,New Zealand Dollar,0,Units,2019,2019,68206.2,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2017,2017,NZD,New Zealand Dollar,0,Units,2019,2019,68547.15389,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2018,2018,NZD,New Zealand Dollar,0,Units,2019,2019,69132.53835,,
NZL,New Zealand,CNPNCU,2019 constant prices and NCU,2019,2019,NZD,New Zealand Dollar,0,Units,2019,2019,69544.97691,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,32873.21857,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,33478.36732,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,34112.58897,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,35358.68885,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,36608.16371,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,37231.16369,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,37469.93262,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,39676.14191,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,39238.8246,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,39723.08206,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,40104.91918,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,40105.74381,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,40951.32704,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,40494.87781,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,40808.42423,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,41672.77532,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,43183.13048,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,43398.99731,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,43769.61954,,
NZL,New Zealand,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,44030.74518,,
CHL,Chile,CPNCU,Current prices in NCU,2000,2000,CLP,Chilean Peso,0,Units,,,4411440.88,,
CHL,Chile,CPNCU,Current prices in NCU,2001,2001,CLP,Chilean Peso,0,Units,,,4750175.238,,
CHL,Chile,CPNCU,Current prices in NCU,2002,2002,CLP,Chilean Peso,0,Units,,,4953105.686,,
CHL,Chile,CPNCU,Current prices in NCU,2003,2003,CLP,Chilean Peso,0,Units,,,5188101.691,,
CHL,Chile,CPNCU,Current prices in NCU,2004,2004,CLP,Chilean Peso,0,Units,,,5144961.751,,
CHL,Chile,CPNCU,Current prices in NCU,2005,2005,CLP,Chilean Peso,0,Units,,,5330752.211,,
CHL,Chile,CPNCU,Current prices in NCU,2006,2006,CLP,Chilean Peso,0,Units,,,5648887.743,,
CHL,Chile,CPNCU,Current prices in NCU,2007,2007,CLP,Chilean Peso,0,Units,,,6038604.437,,
CHL,Chile,CPNCU,Current prices in NCU,2008,2008,CLP,Chilean Peso,0,Units,,,6706846.694,,
CHL,Chile,CPNCU,Current prices in NCU,2009,2009,CLP,Chilean Peso,0,Units,,,7346280.765,,
CHL,Chile,CPNCU,Current prices in NCU,2010,2010,CLP,Chilean Peso,0,Units,,,8629842.589,,
CHL,Chile,CPNCU,Current prices in NCU,2011,2011,CLP,Chilean Peso,0,Units,,,9036941.803,,
CHL,Chile,CPNCU,Current prices in NCU,2012,2012,CLP,Chilean Peso,0,Units,,,9605681.03,,
CHL,Chile,CPNCU,Current prices in NCU,2013,2013,CLP,Chilean Peso,0,Units,,,10157235,,
CHL,Chile,CPNCU,Current prices in NCU,2014,2014,CLP,Chilean Peso,0,Units,,,10825882.79,,
CHL,Chile,CPNCU,Current prices in NCU,2015,2015,CLP,Chilean Peso,0,Units,,,11435336.27,,
CHL,Chile,CPNCU,Current prices in NCU,2016,2016,CLP,Chilean Peso,0,Units,,,12296634.47,,
CHL,Chile,CPNCU,Current prices in NCU,2017,2017,CLP,Chilean Peso,0,Units,,,12284906.87,,
CHL,Chile,CPNCU,Current prices in NCU,2018,2018,CLP,Chilean Peso,0,Units,,,12560162.39,,
CHL,Chile,CPNCU,Current prices in NCU,2019,2019,CLP,Chilean Peso,0,Units,,,13118741.78,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2000,2000,CLP,Chilean Peso,0,Units,2019,2019,8746541.605,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2001,2001,CLP,Chilean Peso,0,Units,2019,2019,8986182.74,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2002,2002,CLP,Chilean Peso,0,Units,2019,2019,9064406.575,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2003,2003,CLP,Chilean Peso,0,Units,2019,2019,9260443.446,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2004,2004,CLP,Chilean Peso,0,Units,2019,2019,9009187.979,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2005,2005,CLP,Chilean Peso,0,Units,2019,2019,8908967.84,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2006,2006,CLP,Chilean Peso,0,Units,2019,2019,9148885.942,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2007,2007,CLP,Chilean Peso,0,Units,2019,2019,9406015.699,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2008,2008,CLP,Chilean Peso,0,Units,2019,2019,9671542.346,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2009,2009,CLP,Chilean Peso,0,Units,2019,2019,10402980.63,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2010,2010,CLP,Chilean Peso,0,Units,2019,2019,11813078.66,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2011,2011,CLP,Chilean Peso,0,Units,2019,2019,11877454.74,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2012,2012,CLP,Chilean Peso,0,Units,2019,2019,12259774.59,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2013,2013,CLP,Chilean Peso,0,Units,2019,2019,12576346.08,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2014,2014,CLP,Chilean Peso,0,Units,2019,2019,12680638.4,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2015,2015,CLP,Chilean Peso,0,Units,2019,2019,12672888.33,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2016,2016,CLP,Chilean Peso,0,Units,2019,2019,13181397.96,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2017,2017,CLP,Chilean Peso,0,Units,2019,2019,12824928.64,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2018,2018,CLP,Chilean Peso,0,Units,2019,2019,12852456.86,,
CHL,Chile,CNPNCU,2019 constant prices and NCU,2019,2019,CLP,Chilean Peso,0,Units,2019,2019,13118741.78,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,17945.35541,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,18437.02921,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,18597.52173,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,18999.73228,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,18484.22926,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,18278.60673,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,18770.84878,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2007,2007,USD,US Dollar,0,Units,2019,2019,19298.40414,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2008,2008,USD,US Dollar,0,Units,2019,2019,19843.18747,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2009,2009,USD,US Dollar,0,Units,2019,2019,21343.88575,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2010,2010,USD,US Dollar,0,Units,2019,2019,24236.99613,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2011,2011,USD,US Dollar,0,Units,2019,2019,24369.07709,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2012,2012,USD,US Dollar,0,Units,2019,2019,25153.48605,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2013,2013,USD,US Dollar,0,Units,2019,2019,25802.99852,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2014,2014,USD,US Dollar,0,Units,2019,2019,26016.97599,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2015,2015,USD,US Dollar,0,Units,2019,2019,26001.07511,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2016,2016,USD,US Dollar,0,Units,2019,2019,27044.38873,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2017,2017,USD,US Dollar,0,Units,2019,2019,26313.01752,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2018,2018,USD,US Dollar,0,Units,2019,2019,26369.49741,,
CHL,Chile,USDPPP,In 2019 constant prices at 2019 USD PPPs,2019,2019,USD,US Dollar,0,Units,2019,2019,26915.8365,,
LVA,Latvia,CPNCU,Current prices in NCU,2000,2000,EUR,Euro,0,Units,,,3060.089048,,
LVA,Latvia,CPNCU,Current prices in NCU,2001,2001,EUR,Euro,0,Units,,,3237.209836,,
LVA,Latvia,CPNCU,Current prices in NCU,2002,2002,EUR,Euro,0,Units,,,3309.047757,,
LVA,Latvia,CPNCU,Current prices in NCU,2003,2003,EUR,Euro,0,Units,,,3738.384878,,
LVA,Latvia,CPNCU,Current prices in NCU,2004,2004,EUR,Euro,0,Units,,,4331.178901,,
LVA,Latvia,CPNCU,Current prices in NCU,2005,2005,EUR,Euro,0,Units,,,5532.453182,,
LVA,Latvia,CPNCU,Current prices in NCU,2006,2006,EUR,Euro,0,Units,,,6725.571352,,
LVA,Latvia,CPNCU,Current prices in NCU,2007,2007,EUR,Euro,0,Units,,,9263.207489,,
LVA,Latvia,CPNCU,Current prices in NCU,2008,2008,EUR,Euro,0,Units,,,10841.31942,,
LVA,Latvia,CPNCU,Current prices in NCU,2009,2009,EUR,Euro,0,Units,,,9400.776574,,
LVA,Latvia,CPNCU,Current prices in NCU,2010,2010,EUR,Euro,0,Units,,,8838.689648,,
LVA,Latvia,CPNCU,Current prices in NCU,2011,2011,EUR,Euro,0,Units,,,9051.330386,,
LVA,Latvia,CPNCU,Current prices in NCU,2012,2012,EUR,Euro,0,Units,,,9726.633895,,
LVA,Latvia,CPNCU,Current prices in NCU,2013,2013,EUR,Euro,0,Units,,,10213.60807,,
LVA,Latvia,CPNCU,Current prices in NCU,2014,2014,EUR,Euro,0,Units,,,11061.22382,,
LVA,Latvia,CPNCU,Current prices in NCU,2015,2015,EUR,Euro,0,Units,,,11950.22776,,
LVA,Latvia,CPNCU,Current prices in NCU,2016,2016,EUR,Euro,0,Units,,,12805.16728,,
LVA,Latvia,CPNCU,Current prices in NCU,2017,2017,EUR,Euro,0,Units,,,13707.5531,,
LVA,Latvia,CPNCU,Current prices in NCU,2018,2018,EUR,Euro,0,Units,,,14715.66822,,
LVA,Latvia,CPNCU,Current prices in NCU,2019,2019,EUR,Euro,0,Units,,,16118.50164,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2000,2000,EUR,Euro,0,Units,2019,2019,6501.766519,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2001,2001,EUR,Euro,0,Units,2019,2019,6721.749564,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2002,2002,EUR,Euro,0,Units,2019,2019,6506.118085,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2003,2003,EUR,Euro,0,Units,2019,2019,6990.657525,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2004,2004,EUR,Euro,0,Units,2019,2019,7569.361645,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2005,2005,EUR,Euro,0,Units,2019,2019,8809.668667,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2006,2006,EUR,Euro,0,Units,2019,2019,9733.07906,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2007,2007,EUR,Euro,0,Units,2019,2019,12005.45556,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2008,2008,EUR,Euro,0,Units,2019,2019,12391.75842,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2009,2009,EUR,Euro,0,Units,2019,2019,11155.96614,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2010,2010,EUR,Euro,0,Units,2019,2019,10753.16218,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2011,2011,EUR,Euro,0,Units,2019,2019,10376.00285,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2012,2012,EUR,Euro,0,Units,2019,2019,10801.00033,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2013,2013,EUR,Euro,0,Units,2019,2019,11332.37811,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2014,2014,EUR,Euro,0,Units,2019,2019,12069.99012,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2015,2015,EUR,Euro,0,Units,2019,2019,13175.50139,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2016,2016,EUR,Euro,0,Units,2019,2019,13970.91846,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2017,2017,EUR,Euro,0,Units,2019,2019,14513.56196,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2018,2018,EUR,Euro,0,Units,2019,2019,15161.69674,,
LVA,Latvia,CNPNCU,2019 constant prices and NCU,2019,2019,EUR,Euro,0,Units,2019,2019,16118.50164,,
LVA,Latvia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2000,2000,USD,US Dollar,0,Units,2019,2019,11477.4054,,
LVA,Latvia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2001,2001,USD,US Dollar,0,Units,2019,2019,11865.73595,,
LVA,Latvia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2002,2002,USD,US Dollar,0,Units,2019,2019,11485.08711,,
LVA,Latvia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2003,2003,USD,US Dollar,0,Units,2019,2019,12340.43243,,
LVA,Latvia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2004,2004,USD,US Dollar,0,Units,2019,2019,13362.0043,,
LVA,Latvia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2005,2005,USD,US Dollar,0,Units,2019,2019,15551.48719,,
LVA,Latvia,USDPPP,In 2019 constant prices at 2019 USD PPPs,2006,2006,USD,US Dollar,0,Units,2019,2019,17181.5604,,
